,GEO.id,GEO.id2,GEO.display-label,HD01_VD01,year
1812,0500000US35031,35031,"McKinley County, New Mexico",70663,2010
1813,0500000US35033,35033,"Mora County, New Mexico",4923,2010
1814,0500000US35035,35035,"Otero County, New Mexico",62782,2010
1815,0500000US35037,35037,"Quay County, New Mexico",9002,2010
1816,0500000US35039,35039,"Rio Arriba County, New Mexico",40195,2010
1817,0500000US35041,35041,"Roosevelt County, New Mexico",19372,2010
1818,0500000US35043,35043,"Sandoval County, New Mexico",124263,2010
1819,0500000US35045,35045,"San Juan County, New Mexico",127517,2010
1820,0500000US35047,35047,"San Miguel County, New Mexico",29321,2010
1821,0500000US35049,35049,"Santa Fe County, New Mexico",141702,2010
1822,0500000US35051,35051,"Sierra County, New Mexico",11938,2010
1823,0500000US35053,35053,"Socorro County, New Mexico",17964,2010
1824,0500000US35055,35055,"Taos County, New Mexico",32574,2010
1825,0500000US35057,35057,"Torrance County, New Mexico",16467,2010
1826,0500000US35059,35059,"Union County, New Mexico",4388,2010
1827,0500000US35061,35061,"Valencia County, New Mexico",74554,2010
1828,0500000US36001,36001,"Albany County, New York",304032,2010
1829,0500000US36003,36003,"Allegany County, New York",49105,2010
1830,0500000US36005,36005,"Bronx County, New York",1365725,2010
1831,0500000US36007,36007,"Broome County, New York",200804,2010
1832,0500000US36009,36009,"Cattaraugus County, New York",80776,2010
1833,0500000US36011,36011,"Cayuga County, New York",80431,2010
1834,0500000US36013,36013,"Chautauqua County, New York",135263,2010
1835,0500000US36015,36015,"Chemung County, New York",88708,2010
1836,0500000US36017,36017,"Chenango County, New York",51045,2010
1837,0500000US36019,36019,"Clinton County, New York",82380,2010
1838,0500000US36021,36021,"Columbia County, New York",63241,2010
1839,0500000US36023,36023,"Cortland County, New York",49452,2010
1840,0500000US36025,36025,"Delaware County, New York",48220,2010
1841,0500000US36027,36027,"Dutchess County, New York",296152,2010
1842,0500000US36029,36029,"Erie County, New York",921202,2010
1843,0500000US36031,36031,"Essex County, New York",39416,2010
1844,0500000US36033,36033,"Franklin County, New York",51697,2010
1845,0500000US36035,36035,"Fulton County, New York",55497,2010
1846,0500000US36037,36037,"Genesee County, New York",59952,2010
1847,0500000US36039,36039,"Greene County, New York",49410,2010
1848,0500000US36041,36041,"Hamilton County, New York",4908,2010
1849,0500000US36043,36043,"Herkimer County, New York",64332,2010
1850,0500000US36045,36045,"Jefferson County, New York",115069,2010
1851,0500000US36047,36047,"Kings County, New York",2466782,2010
1852,0500000US36049,36049,"Lewis County, New York",27017,2010
1853,0500000US36051,36051,"Livingston County, New York",65441,2010
1854,0500000US36053,36053,"Madison County, New York",72887,2010
1855,0500000US36055,36055,"Monroe County, New York",741274,2010
1856,0500000US36057,36057,"Montgomery County, New York",49945,2010
1857,0500000US36059,36059,"Nassau County, New York",1329083,2010
1858,0500000US36061,36061,"New York County, New York",1583345,2010
1859,0500000US36063,36063,"Niagara County, New York",216064,2010
1860,0500000US36065,36065,"Oneida County, New York",234533,2010
1861,0500000US36067,36067,"Onondaga County, New York",463704,2010
1862,0500000US36069,36069,"Ontario County, New York",106298,2010
1863,0500000US36071,36071,"Orange County, New York",370201,2010
1864,0500000US36073,36073,"Orleans County, New York",43169,2010
1865,0500000US36075,36075,"Oswego County, New York",122220,2010
1866,0500000US36077,36077,"Otsego County, New York",62604,2010
1867,0500000US36079,36079,"Putnam County, New York",99545,2010
1868,0500000US36081,36081,"Queens County, New York",2199169,2010
1869,0500000US36083,36083,"Rensselaer County, New York",158629,2010
1870,0500000US36085,36085,"Richmond County, New York",463450,2010
1871,0500000US36087,36087,"Rockland County, New York",305461,2010
1872,0500000US36089,36089,"St. Lawrence County, New York",111778,2010
1873,0500000US36091,36091,"Saratoga County, New York",217264,2010
1874,0500000US36093,36093,"Schenectady County, New York",153268,2010
1875,0500000US36095,36095,"Schoharie County, New York",32789,2010
1876,0500000US36097,36097,"Schuyler County, New York",18566,2010
1877,0500000US36099,36099,"Seneca County, New York",35309,2010
1878,0500000US36101,36101,"Steuben County, New York",98724,2010
1879,0500000US36103,36103,"Suffolk County, New York",1482548,2010
1880,0500000US36105,36105,"Sullivan County, New York",77625,2010
1881,0500000US36107,36107,"Tioga County, New York",51377,2010
1882,0500000US36109,36109,"Tompkins County, New York",100612,2010
1883,0500000US36111,36111,"Ulster County, New York",182782,2010
1884,0500000US36113,36113,"Warren County, New York",65707,2010
1885,0500000US36115,36115,"Washington County, New York",63088,2010
1886,0500000US36117,36117,"Wayne County, New York",93654,2010
1887,0500000US36119,36119,"Westchester County, New York",939406,2010
1888,0500000US36121,36121,"Wyoming County, New York",42367,2010
1889,0500000US36123,36123,"Yates County, New York",25250,2010
1890,0500000US37001,37001,"Alamance County, North Carolina",147072,2010
1891,0500000US37003,37003,"Alexander County, North Carolina",36797,2010
1892,0500000US37005,37005,"Alleghany County, North Carolina",11084,2010
1893,0500000US37007,37007,"Anson County, North Carolina",26785,2010
1894,0500000US37009,37009,"Ashe County, North Carolina",26787,2010
1895,0500000US37011,37011,"Avery County, North Carolina",17951,2010
1896,0500000US37013,37013,"Beaufort County, North Carolina",47185,2010
1897,0500000US37015,37015,"Bertie County, North Carolina",20890,2010
1898,0500000US37017,37017,"Bladen County, North Carolina",34629,2010
1899,0500000US37019,37019,"Brunswick County, North Carolina",101994,2010
1900,0500000US37021,37021,"Buncombe County, North Carolina",233249,2010
1901,0500000US37023,37023,"Burke County, North Carolina",90557,2010
1902,0500000US37025,37025,"Cabarrus County, North Carolina",169990,2010
1903,0500000US37027,37027,"Caldwell County, North Carolina",82162,2010
1904,0500000US37029,37029,"Camden County, North Carolina",9719,2010
1905,0500000US37031,37031,"Carteret County, North Carolina",65068,2010
1906,0500000US37033,37033,"Caswell County, North Carolina",23848,2010
1907,0500000US37035,37035,"Catawba County, North Carolina",153149,2010
1908,0500000US37037,37037,"Chatham County, North Carolina",61426,2010
1909,0500000US37039,37039,"Cherokee County, North Carolina",27317,2010
1910,0500000US37041,37041,"Chowan County, North Carolina",14859,2010
1911,0500000US37043,37043,"Clay County, North Carolina",10418,2010
1912,0500000US37045,37045,"Cleveland County, North Carolina",97786,2010
1913,0500000US37047,37047,"Columbus County, North Carolina",56856,2010
1914,0500000US37049,37049,"Craven County, North Carolina",100001,2010
1915,0500000US37051,37051,"Cumberland County, North Carolina",312994,2010
1916,0500000US37053,37053,"Currituck County, North Carolina",23299,2010
1917,0500000US37055,37055,"Dare County, North Carolina",33650,2010
1918,0500000US37057,37057,"Davidson County, North Carolina",160638,2010
1919,0500000US37059,37059,"Davie County, North Carolina",40581,2010
1920,0500000US37061,37061,"Duplin County, North Carolina",56657,2010
1921,0500000US37063,37063,"Durham County, North Carolina",258578,2010
1922,0500000US37065,37065,"Edgecombe County, North Carolina",56247,2010
1923,0500000US37067,37067,"Forsyth County, North Carolina",342989,2010
1924,0500000US37069,37069,"Franklin County, North Carolina",58473,2010
1925,0500000US37071,37071,"Gaston County, North Carolina",202642,2010
1926,0500000US37073,37073,"Gates County, North Carolina",12039,2010
1927,0500000US37075,37075,"Graham County, North Carolina",8702,2010
1928,0500000US37077,37077,"Granville County, North Carolina",58071,2010
1929,0500000US37079,37079,"Greene County, North Carolina",21157,2010
1930,0500000US37081,37081,"Guilford County, North Carolina",475786,2010
1931,0500000US37083,37083,"Halifax County, North Carolina",55293,2010
1932,0500000US37085,37085,"Harnett County, North Carolina",109031,2010
1933,0500000US37087,37087,"Haywood County, North Carolina",58597,2010
1934,0500000US37089,37089,"Henderson County, North Carolina",103881,2010
1935,0500000US37091,37091,"Hertford County, North Carolina",24384,2010
1936,0500000US37093,37093,"Hoke County, North Carolina",44128,2010
1937,0500000US37095,37095,"Hyde County, North Carolina",5721,2010
1938,0500000US37097,37097,"Iredell County, North Carolina",154632,2010
1939,0500000US37099,37099,"Jackson County, North Carolina",39144,2010
1940,0500000US37101,37101,"Johnston County, North Carolina",160675,2010
1941,0500000US37103,37103,"Jones County, North Carolina",10060,2010
1942,0500000US37105,37105,"Lee County, North Carolina",55576,2010
1943,0500000US37107,37107,"Lenoir County, North Carolina",59307,2010
1944,0500000US37109,37109,"Lincoln County, North Carolina",75697,2010
1945,0500000US37111,37111,"McDowell County, North Carolina",44593,2010
1946,0500000US37113,37113,"Macon County, North Carolina",33453,2010
1947,0500000US37115,37115,"Madison County, North Carolina",20549,2010
1948,0500000US37117,37117,"Martin County, North Carolina",24471,2010
1949,0500000US37119,37119,"Mecklenburg County, North Carolina",882761,2010
1950,0500000US37121,37121,"Mitchell County, North Carolina",15680,2010
1951,0500000US37123,37123,"Montgomery County, North Carolina",27611,2010
1952,0500000US37125,37125,"Moore County, North Carolina",85914,2010
1953,0500000US37127,37127,"Nash County, North Carolina",94402,2010
1954,0500000US37129,37129,"New Hanover County, North Carolina",197272,2010
1955,0500000US37131,37131,"Northampton County, North Carolina",22161,2010
1956,0500000US37133,37133,"Onslow County, North Carolina",169207,2010
1957,0500000US37135,37135,"Orange County, North Carolina",129562,2010
1958,0500000US37137,37137,"Pamlico County, North Carolina",13072,2010
1959,0500000US37139,37139,"Pasquotank County, North Carolina",40167,2010
1960,0500000US37141,37141,"Pender County, North Carolina",50256,2010
1961,0500000US37143,37143,"Perquimans County, North Carolina",13091,2010
1962,0500000US37145,37145,"Person County, North Carolina",38942,2010
1963,0500000US37147,37147,"Pitt County, North Carolina",161385,2010
1964,0500000US37149,37149,"Polk County, North Carolina",20289,2010
1965,0500000US37151,37151,"Randolph County, North Carolina",140034,2010
1966,0500000US37153,37153,"Richmond County, North Carolina",46477,2010
1967,0500000US37155,37155,"Robeson County, North Carolina",131708,2010
1968,0500000US37157,37157,"Rockingham County, North Carolina",93322,2010
1969,0500000US37159,37159,"Rowan County, North Carolina",136880,2010
1970,0500000US37161,37161,"Rutherford County, North Carolina",66928,2010
1971,0500000US37163,37163,"Sampson County, North Carolina",62832,2010
1972,0500000US37165,37165,"Scotland County, North Carolina",36325,2010
1973,0500000US37167,37167,"Stanly County, North Carolina",60109,2010
1974,0500000US37169,37169,"Stokes County, North Carolina",47194,2010
1975,0500000US37171,37171,"Surry County, North Carolina",73287,2010
1976,0500000US37173,37173,"Swain County, North Carolina",13861,2010
1977,0500000US37175,37175,"Transylvania County, North Carolina",32404,2010
1978,0500000US37177,37177,"Tyrrell County, North Carolina",4374,2010
1979,0500000US37179,37179,"Union County, North Carolina",190346,2010
1980,0500000US37181,37181,"Vance County, North Carolina",44975,2010
1981,0500000US37183,37183,"Wake County, North Carolina",850546,2010
1982,0500000US37185,37185,"Warren County, North Carolina",20810,2010
1983,0500000US37187,37187,"Washington County, North Carolina",13248,2010
1984,0500000US37189,37189,"Watauga County, North Carolina",49705,2010
1985,0500000US37191,37191,"Wayne County, North Carolina",120102,2010
1986,0500000US37193,37193,"Wilkes County, North Carolina",69063,2010
1987,0500000US37195,37195,"Wilson County, North Carolina",79533,2010
1988,0500000US37197,37197,"Yadkin County, North Carolina",38158,2010
1989,0500000US37199,37199,"Yancey County, North Carolina",17911,2010
1990,0500000US38001,38001,"Adams County, North Dakota",2348,2010
1991,0500000US38003,38003,"Barnes County, North Dakota",11056,2010
1992,0500000US38005,38005,"Benson County, North Dakota",6662,2010
1993,0500000US38007,38007,"Billings County, North Dakota",897,2010
1994,0500000US38009,38009,"Bottineau County, North Dakota",6430,2010
1995,0500000US38011,38011,"Bowman County, North Dakota",3102,2010
1996,0500000US38013,38013,"Burke County, North Dakota",1948,2010
1997,0500000US38015,38015,"Burleigh County, North Dakota",78776,2010
1998,0500000US38017,38017,"Cass County, North Dakota",144410,2010
1999,0500000US38019,38019,"Cavalier County, North Dakota",4046,2010
2000,0500000US38021,38021,"Dickey County, North Dakota",5340,2010
2001,0500000US38023,38023,"Divide County, North Dakota",2050,2010
2002,0500000US38025,38025,"Dunn County, North Dakota",3477,2010
2003,0500000US38027,38027,"Eddy County, North Dakota",2455,2010
2004,0500000US38029,38029,"Emmons County, North Dakota",3617,2010
2005,0500000US38031,38031,"Foster County, North Dakota",3434,2010
2006,0500000US38033,38033,"Golden Valley County, North Dakota",1539,2010
2007,0500000US38035,38035,"Grand Forks County, North Dakota",66771,2010
2008,0500000US38037,38037,"Grant County, North Dakota",2486,2010
2009,0500000US38039,38039,"Griggs County, North Dakota",2426,2010
2010,0500000US38041,38041,"Hettinger County, North Dakota",2506,2010
2011,0500000US38043,38043,"Kidder County, North Dakota",2521,2010
2012,0500000US38045,38045,"LaMoure County, North Dakota",4233,2010
2013,0500000US38047,38047,"Logan County, North Dakota",2001,2010
2014,0500000US38049,38049,"McHenry County, North Dakota",5400,2010
2015,0500000US38051,38051,"McIntosh County, North Dakota",2917,2010
2016,0500000US38053,38053,"McKenzie County, North Dakota",6004,2010
2017,0500000US38055,38055,"McLean County, North Dakota",8861,2010
2018,0500000US38057,38057,"Mercer County, North Dakota",8353,2010
2019,0500000US38059,38059,"Morton County, North Dakota",26712,2010
2020,0500000US38061,38061,"Mountrail County, North Dakota",7228,2010
2021,0500000US38063,38063,"Nelson County, North Dakota",3185,2010
2022,0500000US38065,38065,"Oliver County, North Dakota",1808,2010
2023,0500000US38067,38067,"Pembina County, North Dakota",7530,2010
2024,0500000US38069,38069,"Pierce County, North Dakota",4364,2010
2025,0500000US38071,38071,"Ramsey County, North Dakota",11371,2010
2026,0500000US38073,38073,"Ransom County, North Dakota",5624,2010
2027,0500000US38075,38075,"Renville County, North Dakota",2442,2010
2028,0500000US38077,38077,"Richland County, North Dakota",16507,2010
2029,0500000US38079,38079,"Rolette County, North Dakota",13766,2010
2030,0500000US38081,38081,"Sargent County, North Dakota",3971,2010
2031,0500000US38083,38083,"Sheridan County, North Dakota",1293,2010
2032,0500000US38085,38085,"Sioux County, North Dakota",4121,2010
2033,0500000US38087,38087,"Slope County, North Dakota",727,2010
2034,0500000US38089,38089,"Stark County, North Dakota",23486,2010
2035,0500000US38091,38091,"Steele County, North Dakota",1977,2010
2036,0500000US38093,38093,"Stutsman County, North Dakota",20984,2010
2037,0500000US38095,38095,"Towner County, North Dakota",2289,2010
2038,0500000US38097,38097,"Traill County, North Dakota",8190,2010
2039,0500000US38099,38099,"Walsh County, North Dakota",11286,2010
2040,0500000US38101,38101,"Ward County, North Dakota",59461,2010
2041,0500000US38103,38103,"Wells County, North Dakota",4276,2010
2042,0500000US38105,38105,"Williams County, North Dakota",21194,2010
2043,0500000US39001,39001,"Adams County, Ohio",28578,2010
2044,0500000US39003,39003,"Allen County, Ohio",106586,2010
2045,0500000US39005,39005,"Ashland County, Ohio",53341,2010
2046,0500000US39007,39007,"Ashtabula County, Ohio",101867,2010
2047,0500000US39009,39009,"Athens County, Ohio",64455,2010
2048,0500000US39011,39011,"Auglaize County, Ohio",46023,2010
2049,0500000US39013,39013,"Belmont County, Ohio",70403,2010
2050,0500000US39015,39015,"Brown County, Ohio",44618,2010
2051,0500000US39017,39017,"Butler County, Ohio",363465,2010
2052,0500000US39019,39019,"Carroll County, Ohio",28988,2010
2053,0500000US39021,39021,"Champaign County, Ohio",40140,2010
2054,0500000US39023,39023,"Clark County, Ohio",139374,2010
2055,0500000US39025,39025,"Clermont County, Ohio",195312,2010
2056,0500000US39027,39027,"Clinton County, Ohio",42416,2010
2057,0500000US39029,39029,"Columbiana County, Ohio",108609,2010
2058,0500000US39031,39031,"Coshocton County, Ohio",37046,2010
2059,0500000US39033,39033,"Crawford County, Ohio",44294,2010
2060,0500000US39035,39035,"Cuyahoga County, Ohio",1293825,2010
2061,0500000US39037,39037,"Darke County, Ohio",52945,2010
2062,0500000US39039,39039,"Defiance County, Ohio",39119,2010
2063,0500000US39041,39041,"Delaware County, Ohio",166108,2010
2064,0500000US39043,39043,"Erie County, Ohio",77454,2010
2065,0500000US39045,39045,"Fairfield County, Ohio",143949,2010
2066,0500000US39047,39047,"Fayette County, Ohio",28913,2010
2067,0500000US39049,39049,"Franklin County, Ohio",1141117,2010
2068,0500000US39051,39051,"Fulton County, Ohio",42756,2010
2069,0500000US39053,39053,"Gallia County, Ohio",30943,2010
2070,0500000US39055,39055,"Geauga County, Ohio",93604,2010
2071,0500000US39057,39057,"Greene County, Ohio",159940,2010
2072,0500000US39059,39059,"Guernsey County, Ohio",40351,2010
2073,0500000US39061,39061,"Hamilton County, Ohio",802194,2010
2074,0500000US39063,39063,"Hancock County, Ohio",74670,2010
2075,0500000US39065,39065,"Hardin County, Ohio",32104,2010
2076,0500000US39067,39067,"Harrison County, Ohio",15867,2010
2077,0500000US39069,39069,"Henry County, Ohio",28546,2010
2078,0500000US39071,39071,"Highland County, Ohio",43648,2010
2079,0500000US39073,39073,"Hocking County, Ohio",29338,2010
2080,0500000US39075,39075,"Holmes County, Ohio",42068,2010
2081,0500000US39077,39077,"Huron County, Ohio",59932,2010
2082,0500000US39079,39079,"Jackson County, Ohio",33165,2010
2083,0500000US39081,39081,"Jefferson County, Ohio",70041,2010
2084,0500000US39083,39083,"Knox County, Ohio",60201,2010
2085,0500000US39085,39085,"Lake County, Ohio",229418,2010
2086,0500000US39087,39087,"Lawrence County, Ohio",62647,2010
2087,0500000US39089,39089,"Licking County, Ohio",163708,2010
2088,0500000US39091,39091,"Logan County, Ohio",46006,2010
2089,0500000US39093,39093,"Lorain County, Ohio",299605,2010
2090,0500000US39095,39095,"Lucas County, Ohio",444046,2010
2091,0500000US39097,39097,"Madison County, Ohio",42844,2010
2092,0500000US39099,39099,"Mahoning County, Ohio",241899,2010
2093,0500000US39101,39101,"Marion County, Ohio",66530,2010
2094,0500000US39103,39103,"Medina County, Ohio",170137,2010
2095,0500000US39105,39105,"Meigs County, Ohio",23649,2010
2096,0500000US39107,39107,"Mercer County, Ohio",40958,2010
2097,0500000US39109,39109,"Miami County, Ohio",102315,2010
2098,0500000US39111,39111,"Monroe County, Ohio",14751,2010
2099,0500000US39113,39113,"Montgomery County, Ohio",538461,2010
2100,0500000US39115,39115,"Morgan County, Ohio",15113,2010
2101,0500000US39117,39117,"Morrow County, Ohio",34815,2010
2102,0500000US39119,39119,"Muskingum County, Ohio",85951,2010
2103,0500000US39121,39121,"Noble County, Ohio",14634,2010
2104,0500000US39123,39123,"Ottawa County, Ohio",41553,2010
2105,0500000US39125,39125,"Paulding County, Ohio",19679,2010
2106,0500000US39127,39127,"Perry County, Ohio",35843,2010
2107,0500000US39129,39129,"Pickaway County, Ohio",55128,2010
2108,0500000US39131,39131,"Pike County, Ohio",28674,2010
2109,0500000US39133,39133,"Portage County, Ohio",159943,2010
2110,0500000US39135,39135,"Preble County, Ohio",42502,2010
2111,0500000US39137,39137,"Putnam County, Ohio",34647,2010
2112,0500000US39139,39139,"Richland County, Ohio",125980,2010
2113,0500000US39141,39141,"Ross County, Ohio",77537,2010
2114,0500000US39143,39143,"Sandusky County, Ohio",61284,2010
2115,0500000US39145,39145,"Scioto County, Ohio",78988,2010
2116,0500000US39147,39147,"Seneca County, Ohio",57091,2010
2117,0500000US39149,39149,"Shelby County, Ohio",49350,2010
2118,0500000US39151,39151,"Stark County, Ohio",376346,2010
2119,0500000US39153,39153,"Summit County, Ohio",543150,2010
2120,0500000US39155,39155,"Trumbull County, Ohio",212780,2010
2121,0500000US39157,39157,"Tuscarawas County, Ohio",92508,2010
2122,0500000US39159,39159,"Union County, Ohio",50708,2010
2123,0500000US39161,39161,"Van Wert County, Ohio",29029,2010
2124,0500000US39163,39163,"Vinton County, Ohio",13485,2010
2125,0500000US39165,39165,"Warren County, Ohio",207790,2010
2126,0500000US39167,39167,"Washington County, Ohio",62066,2010
2127,0500000US39169,39169,"Wayne County, Ohio",114438,2010
2128,0500000US39171,39171,"Williams County, Ohio",38172,2010
2129,0500000US39173,39173,"Wood County, Ohio",125295,2010
2130,0500000US39175,39175,"Wyandot County, Ohio",22665,2010
2131,0500000US40001,40001,"Adair County, Oklahoma",22424,2010
2132,0500000US40003,40003,"Alfalfa County, Oklahoma",5621,2010
2133,0500000US40005,40005,"Atoka County, Oklahoma",14140,2010
2134,0500000US40007,40007,"Beaver County, Oklahoma",5564,2010
2135,0500000US40009,40009,"Beckham County, Oklahoma",21817,2010
2136,0500000US40011,40011,"Blaine County, Oklahoma",11972,2010
2137,0500000US40013,40013,"Bryan County, Oklahoma",41195,2010
2138,0500000US40015,40015,"Caddo County, Oklahoma",28951,2010
2139,0500000US40017,40017,"Canadian County, Oklahoma",109814,2010
2140,0500000US40019,40019,"Carter County, Oklahoma",46993,2010
2141,0500000US40021,40021,"Cherokee County, Oklahoma",46182,2010
2142,0500000US40023,40023,"Choctaw County, Oklahoma",15190,2010
2143,0500000US40025,40025,"Cimarron County, Oklahoma",2503,2010
2144,0500000US40027,40027,"Cleveland County, Oklahoma",246831,2010
2145,0500000US40029,40029,"Coal County, Oklahoma",5801,2010
2146,0500000US40031,40031,"Comanche County, Oklahoma",119902,2010
2147,0500000US40033,40033,"Cotton County, Oklahoma",6230,2010
2148,0500000US40035,40035,"Craig County, Oklahoma",14951,2010
2149,0500000US40037,40037,"Creek County, Oklahoma",68914,2010
2150,0500000US40039,40039,"Custer County, Oklahoma",26824,2010
2151,0500000US40041,40041,"Delaware County, Oklahoma",41017,2010
2152,0500000US40043,40043,"Dewey County, Oklahoma",4720,2010
2153,0500000US40045,40045,"Ellis County, Oklahoma",4041,2010
2154,0500000US40047,40047,"Garfield County, Oklahoma",59093,2010
2155,0500000US40049,40049,"Garvin County, Oklahoma",27462,2010
2156,0500000US40051,40051,"Grady County, Oklahoma",51545,2010
2157,0500000US40053,40053,"Grant County, Oklahoma",4579,2010
2158,0500000US40055,40055,"Greer County, Oklahoma",6182,2010
2159,0500000US40057,40057,"Harmon County, Oklahoma",2875,2010
2160,0500000US40059,40059,"Harper County, Oklahoma",3607,2010
2161,0500000US40061,40061,"Haskell County, Oklahoma",12577,2010
2162,0500000US40063,40063,"Hughes County, Oklahoma",13606,2010
2163,0500000US40065,40065,"Jackson County, Oklahoma",26386,2010
2164,0500000US40067,40067,"Jefferson County, Oklahoma",6435,2010
2165,0500000US40069,40069,"Johnston County, Oklahoma",10816,2010
2166,0500000US40071,40071,"Kay County, Oklahoma",46473,2010
2167,0500000US40073,40073,"Kingfisher County, Oklahoma",14776,2010
2168,0500000US40075,40075,"Kiowa County, Oklahoma",9540,2010
2169,0500000US40077,40077,"Latimer County, Oklahoma",11015,2010
2170,0500000US40079,40079,"Le Flore County, Oklahoma",49822,2010
2171,0500000US40081,40081,"Lincoln County, Oklahoma",33823,2010
2172,0500000US40083,40083,"Logan County, Oklahoma",39777,2010
2173,0500000US40085,40085,"Love County, Oklahoma",9306,2010
2174,0500000US40087,40087,"McClain County, Oklahoma",33107,2010
2175,0500000US40089,40089,"McCurtain County, Oklahoma",33130,2010
2176,0500000US40091,40091,"McIntosh County, Oklahoma",20012,2010
2177,0500000US40093,40093,"Major County, Oklahoma",7487,2010
2178,0500000US40095,40095,"Marshall County, Oklahoma",15465,2010
2179,0500000US40097,40097,"Mayes County, Oklahoma",40807,2010
2180,0500000US40099,40099,"Murray County, Oklahoma",13193,2010
2181,0500000US40101,40101,"Muskogee County, Oklahoma",70383,2010
2182,0500000US40103,40103,"Noble County, Oklahoma",11509,2010
2183,0500000US40105,40105,"Nowata County, Oklahoma",10674,2010
2184,0500000US40107,40107,"Okfuskee County, Oklahoma",12036,2010
2185,0500000US40109,40109,"Oklahoma County, Oklahoma",704023,2010
2186,0500000US40111,40111,"Okmulgee County, Oklahoma",39664,2010
2187,0500000US40113,40113,"Osage County, Oklahoma",47192,2010
2188,0500000US40115,40115,"Ottawa County, Oklahoma",32193,2010
2189,0500000US40117,40117,"Pawnee County, Oklahoma",16564,2010
2190,0500000US40119,40119,"Payne County, Oklahoma",75687,2010
2191,0500000US40121,40121,"Pittsburg County, Oklahoma",45417,2010
2192,0500000US40123,40123,"Pontotoc County, Oklahoma",36644,2010
2193,0500000US40125,40125,"Pottawatomie County, Oklahoma",68751,2010
2194,0500000US40127,40127,"Pushmataha County, Oklahoma",11500,2010
2195,0500000US40129,40129,"Roger Mills County, Oklahoma",3530,2010
2196,0500000US40131,40131,"Rogers County, Oklahoma",85044,2010
2197,0500000US40133,40133,"Seminole County, Oklahoma",25224,2010
2198,0500000US40135,40135,"Sequoyah County, Oklahoma",41855,2010
2199,0500000US40137,40137,"Stephens County, Oklahoma",44454,2010
2200,0500000US40139,40139,"Texas County, Oklahoma",19826,2010
2201,0500000US40141,40141,"Tillman County, Oklahoma",8154,2010
2202,0500000US40143,40143,"Tulsa County, Oklahoma",589757,2010
2203,0500000US40145,40145,"Wagoner County, Oklahoma",70232,2010
2204,0500000US40147,40147,"Washington County, Oklahoma",50339,2010
2205,0500000US40149,40149,"Washita County, Oklahoma",11571,2010
2206,0500000US40151,40151,"Woods County, Oklahoma",8656,2010
2207,0500000US40153,40153,"Woodward County, Oklahoma",19967,2010
2208,0500000US41001,41001,"Baker County, Oregon",16150,2010
2209,0500000US41003,41003,"Benton County, Oregon",84158,2010
2210,0500000US41005,41005,"Clackamas County, Oregon",370479,2010
2211,0500000US41007,41007,"Clatsop County, Oregon",36858,2010
2212,0500000US41009,41009,"Columbia County, Oregon",49006,2010
2213,0500000US41011,41011,"Coos County, Oregon",63319,2010
2214,0500000US41013,41013,"Crook County, Oregon",21515,2010
2215,0500000US41015,41015,"Curry County, Oregon",22411,2010
2216,0500000US41017,41017,"Deschutes County, Oregon",154568,2010
2217,0500000US41019,41019,"Douglas County, Oregon",107209,2010
2218,0500000US41021,41021,"Gilliam County, Oregon",1731,2010
2219,0500000US41023,41023,"Grant County, Oregon",7349,2010
2220,0500000US41025,41025,"Harney County, Oregon",7364,2010
2221,0500000US41027,41027,"Hood River County, Oregon",21706,2010
2222,0500000US41029,41029,"Jackson County, Oregon",200587,2010
2223,0500000US41031,41031,"Jefferson County, Oregon",21652,2010
2224,0500000US41033,41033,"Josephine County, Oregon",82172,2010
2225,0500000US41035,41035,"Klamath County, Oregon",66520,2010
2226,0500000US41037,41037,"Lake County, Oregon",7882,2010
2227,0500000US41039,41039,"Lane County, Oregon",347156,2010
2228,0500000US41041,41041,"Lincoln County, Oregon",45857,2010
2229,0500000US41043,41043,"Linn County, Oregon",114315,2010
2230,0500000US41045,41045,"Malheur County, Oregon",31326,2010
2231,0500000US41047,41047,"Marion County, Oregon",309894,2010
2232,0500000US41049,41049,"Morrow County, Oregon",11112,2010
2233,0500000US41051,41051,"Multnomah County, Oregon",712036,2010
2234,0500000US41053,41053,"Polk County, Oregon",73745,2010
2235,0500000US41055,41055,"Sherman County, Oregon",1819,2010
2236,0500000US41057,41057,"Tillamook County, Oregon",25200,2010
2237,0500000US41059,41059,"Umatilla County, Oregon",74804,2010
2238,0500000US41061,41061,"Union County, Oregon",25373,2010
2239,0500000US41063,41063,"Wallowa County, Oregon",6919,2010
2240,0500000US41065,41065,"Wasco County, Oregon",24695,2010
2241,0500000US41067,41067,"Washington County, Oregon",516665,2010
2242,0500000US41069,41069,"Wheeler County, Oregon",1443,2010
2243,0500000US41071,41071,"Yamhill County, Oregon",96930,2010
2244,0500000US42001,42001,"Adams County, Pennsylvania",100839,2010
2245,0500000US42003,42003,"Allegheny County, Pennsylvania",1223066,2010
2246,0500000US42005,42005,"Armstrong County, Pennsylvania",69489,2010
2247,0500000US42007,42007,"Beaver County, Pennsylvania",171569,2010
2248,0500000US42009,42009,"Bedford County, Pennsylvania",49882,2010
2249,0500000US42011,42011,"Berks County, Pennsylvania",407310,2010
2250,0500000US42013,42013,"Blair County, Pennsylvania",127071,2010
2251,0500000US42015,42015,"Bradford County, Pennsylvania",62415,2010
2252,0500000US42017,42017,"Bucks County, Pennsylvania",622859,2010
2253,0500000US42019,42019,"Butler County, Pennsylvania",182554,2010
